"sku","fecha","demanda","promocion","estacionalidad"
"SKU-167",2025-10-06,1621,0,0.964
"SKU-167",2025-10-13,232,0,0.928
"SKU-167",2025-10-20,627,0,0.894
"SKU-167",2025-10-27,212,0,0.861
"SKU-167",2025-11-03,106,0,0.83
"SKU-167",2025-11-10,8,0,0.801
"SKU-167",2025-11-17,230,0,0.775
"SKU-167",2025-11-24,48,0,0.753
"SKU-167",2025-12-01,27,0,1.234
"SKU-167",2025-12-08,388,0,1.219
"SKU-167",2025-12-15,20,1,1.209
"SKU-167",2025-12-22,442,0,1.202
"SKU-167",2025-12-29,169,0,1.2
"SKU-168",2025-01-06,18,0,0.702
"SKU-168",2025-01-13,23,0,0.709
"SKU-168",2025-01-20,28,0,0.719
"SKU-168",2025-01-27,28,1,0.734
"SKU-168",2025-02-03,40,1,0.753
"SKU-168",2025-02-10,20,0,0.775
"SKU-168",2025-02-17,25,0,0.801
"SKU-168",2025-02-24,26,0,0.83
"SKU-168",2025-03-03,22,0,0.861
"SKU-168",2025-03-10,25,0,0.894
"SKU-168",2025-03-17,44,0,0.928
"SKU-168",2025-03-24,30,0,0.964
"SKU-168",2025-03-31,29,0,1
"SKU-168",2025-04-07,30,0,1.036
"SKU-168",2025-04-14,23,0,1.072
"SKU-168",2025-04-21,33,0,1.106
"SKU-168",2025-04-28,30,0,1.139
"SKU-168",2025-05-05,19,0,1.17
"SKU-168",2025-05-12,39,0,1.199
"SKU-168",2025-05-19,24,0,1.225
"SKU-168",2025-05-26,51,0,1.247
"SKU-168",2025-06-02,32,0,1.266
"SKU-168",2025-06-09,33,0,1.281
"SKU-168",2025-06-16,47,0,1.291
"SKU-168",2025-06-23,63,0,1.298
"SKU-168",2025-06-30,33,0,1.3
"SKU-168",2025-07-07,44,0,1.298
"SKU-168",2025-07-14,31,0,1.291
"SKU-168",2025-07-21,92,1,1.281
"SKU-168",2025-07-28,38,0,1.266
"SKU-168",2025-08-04,33,0,1.247
"SKU-168",2025-08-11,30,0,1.225
"SKU-168",2025-08-18,57,1,1.199
"SKU-168",2025-08-25,55,0,1.17
"SKU-168",2025-09-01,41,1,1.139
"SKU-168",2025-09-08,29,0,1.106
"SKU-168",2025-09-15,20,0,1.072
"SKU-168",2025-09-22,31,0,1.036
"SKU-168",2025-09-29,32,0,1
"SKU-168",2025-10-06,19,0,0.964
"SKU-168",2025-10-13,28,0,0.928
"SKU-168",2025-10-20,19,0,0.894
"SKU-168",2025-10-27,18,0,0.861
"SKU-168",2025-11-03,20,0,0.83
"SKU-168",2025-11-10,17,0,0.801
"SKU-168",2025-11-17,16,0,0.775
"SKU-168",2025-11-24,28,0,0.753
"SKU-168",2025-12-01,32,0,1.234
"SKU-168",2025-12-08,52,0,1.219
"SKU-168",2025-12-15,34,0,1.209
"SKU-168",2025-12-22,27,0,1.202
"SKU-168",2025-12-29,35,0,1.2
"SKU-169",2025-01-06,1,0,0.702
"SKU-169",2025-01-13,19,0,0.709
"SKU-169",2025-01-20,11,0,0.719
"SKU-169",2025-01-27,0,0,0.734
"SKU-169",2025-02-03,0,0,0.753
"SKU-169",2025-02-10,19,0,0.775
"SKU-169",2025-02-17,13,0,0.801
"SKU-169",2025-02-24,0,1,0.83
"SKU-169",2025-03-03,18,0,0.861
"SKU-169",2025-03-10,93,0,0.894
"SKU-169",2025-03-17,0,0,0.928
"SKU-169",2025-03-24,3,0,0.964
"SKU-169",2025-03-31,40,0,1
"SKU-169",2025-04-07,25,0,1.036
"SKU-169",2025-04-14,0,0,1.072
"SKU-169",2025-04-21,18,0,1.106
"SKU-169",2025-04-28,50,0,1.139
"SKU-169",2025-05-05,0,0,1.17
"SKU-169",2025-05-12,0,0,1.199
"SKU-169",2025-05-19,50,0,1.225
"SKU-169",2025-05-26,5,0,1.247
"SKU-169",2025-06-02,49,1,1.266
"SKU-169",2025-06-09,0,0,1.281
"SKU-169",2025-06-16,17,0,1.291
"SKU-169",2025-06-23,20,0,1.298
"SKU-169",2025-06-30,43,0,1.3
"SKU-169",2025-07-07,156,0,1.298
"SKU-169",2025-07-14,61,0,1.291
"SKU-169",2025-07-21,18,0,1.281
"SKU-169",2025-07-28,36,0,1.266
"SKU-169",2025-08-04,6,0,1.247
"SKU-169",2025-08-11,0,1,1.225
"SKU-169",2025-08-18,129,0,1.199
"SKU-169",2025-08-25,21,0,1.17
"SKU-169",2025-09-01,0,0,1.139
"SKU-169",2025-09-08,0,0,1.106
"SKU-169",2025-09-15,12,0,1.072
"SKU-169",2025-09-22,76,0,1.036
"SKU-169",2025-09-29,8,0,1
"SKU-169",2025-10-06,17,0,0.964
"SKU-169",2025-10-13,206,0,0.928
"SKU-169",2025-10-20,4,0,0.894
"SKU-169",2025-10-27,0,0,0.861
"SKU-169",2025-11-03,16,0,0.83
"SKU-169",2025-11-10,3,0,0.801
"SKU-169",2025-11-17,2,1,0.775
"SKU-169",2025-11-24,60,1,0.753
"SKU-169",2025-12-01,88,0,1.234
"SKU-169",2025-12-08,0,0,1.219
"SKU-169",2025-12-15,22,0,1.209
"SKU-169",2025-12-22,30,0,1.202
"SKU-169",2025-12-29,53,0,1.2
"SKU-170",2025-01-06,27,0,0.702
"SKU-170",2025-01-13,31,0,0.709
"SKU-170",2025-01-20,66,1,0.719
"SKU-170",2025-01-27,29,0,0.734
"SKU-170",2025-02-03,79,1,0.753
"SKU-170",2025-02-10,35,0,0.775
"SKU-170",2025-02-17,34,0,0.801
"SKU-170",2025-02-24,39,0,0.83
"SKU-170",2025-03-03,53,0,0.861
"SKU-170",2025-03-10,40,0,0.894
"SKU-170",2025-03-17,41,0,0.928
"SKU-170",2025-03-24,46,0,0.964
"SKU-170",2025-03-31,47,0,1
"SKU-170",2025-04-07,40,0,1.036
"SKU-170",2025-04-14,53,0,1.072
"SKU-170",2025-04-21,46,0,1.106
"SKU-170",2025-04-28,52,0,1.139
"SKU-170",2025-05-05,66,0,1.17
"SKU-170",2025-05-12,163,1,1.199
"SKU-170",2025-05-19,112,1,1.225
"SKU-170",2025-05-26,87,0,1.247
"SKU-170",2025-06-02,58,0,1.266
"SKU-170",2025-06-09,56,0,1.281
"SKU-170",2025-06-16,64,0,1.291
"SKU-170",2025-06-23,56,0,1.298
"SKU-170",2025-06-30,70,0,1.3
"SKU-170",2025-07-07,49,0,1.298
"SKU-170",2025-07-14,71,0,1.291
"SKU-170",2025-07-21,63,0,1.281
"SKU-170",2025-07-28,43,0,1.266
"SKU-170",2025-08-04,42,0,1.247
"SKU-170",2025-08-11,77,0,1.225
"SKU-170",2025-08-18,67,0,1.199
"SKU-170",2025-08-25,56,0,1.17
"SKU-170",2025-09-01,125,1,1.139
"SKU-170",2025-09-08,54,0,1.106
"SKU-170",2025-09-15,40,0,1.072
"SKU-170",2025-09-22,73,0,1.036
"SKU-170",2025-09-29,87,1,1
"SKU-170",2025-10-06,43,0,0.964
"SKU-170",2025-10-13,45,0,0.928
"SKU-170",2025-10-20,50,0,0.894
"SKU-170",2025-10-27,47,0,0.861
"SKU-170",2025-11-03,26,0,0.83
"SKU-170",2025-11-10,37,0,0.801
"SKU-170",2025-11-17,51,0,0.775
"SKU-170",2025-11-24,44,0,0.753
"SKU-170",2025-12-01,84,0,1.234
"SKU-170",2025-12-08,56,0,1.219
"SKU-170",2025-12-15,38,0,1.209
"SKU-170",2025-12-22,67,0,1.202
"SKU-170",2025-12-29,57,0,1.2
"SKU-171",2025-01-06,0,0,0.702
"SKU-171",2025-01-13,0,0,0.709
"SKU-171",2025-01-20,0,0,0.719
"SKU-171",2025-01-27,17,0,0.734
"SKU-171",2025-02-03,0,0,0.753
"SKU-171",2025-02-10,0,0,0.775
"SKU-171",2025-02-17,0,1,0.801
"SKU-171",2025-02-24,16,0,0.83
"SKU-171",2025-03-03,0,0,0.861
"SKU-171",2025-03-10,10,0,0.894
"SKU-171",2025-03-17,16,0,0.928
"SKU-171",2025-03-24,0,0,0.964
"SKU-171",2025-03-31,0,0,1
"SKU-171",2025-04-07,13,0,1.036
"SKU-171",2025-04-14,0,0,1.072
"SKU-171",2025-04-21,0,0,1.106
"SKU-171",2025-04-28,0,0,1.139
"SKU-171",2025-05-05,0,0,1.17
"SKU-171",2025-05-12,77,0,1.199
"SKU-171",2025-05-19,0,0,1.225
"SKU-171",2025-05-26,0,0,1.247
"SKU-171",2025-06-02,0,1,1.266
"SKU-171",2025-06-09,0,0,1.281
"SKU-171",2025-06-16,23,0,1.291
"SKU-171",2025-06-23,11,0,1.298
"SKU-171",2025-06-30,0,0,1.3
"SKU-171",2025-07-07,0,0,1.298
"SKU-171",2025-07-14,12,0,1.291
"SKU-171",2025-07-21,0,0,1.281
"SKU-171",2025-07-28,0,0,1.266
"SKU-171",2025-08-04,0,0,1.247
"SKU-171",2025-08-11,0,0,1.225
"SKU-171",2025-08-18,0,0,1.199
"SKU-171",2025-08-25,0,0,1.17
"SKU-171",2025-09-01,0,0,1.139
"SKU-171",2025-09-08,0,0,1.106
"SKU-171",2025-09-15,0,0,1.072
"SKU-171",2025-09-22,0,0,1.036
"SKU-171",2025-09-29,0,0,1
"SKU-171",2025-10-06,39,1,0.964
"SKU-171",2025-10-13,0,0,0.928
"SKU-171",2025-10-20,0,0,0.894
"SKU-171",2025-10-27,5,0,0.861
"SKU-171",2025-11-03,0,0,0.83
"SKU-171",2025-11-10,0,0,0.801
"SKU-171",2025-11-17,0,1,0.775
"SKU-171",2025-11-24,0,1,0.753
"SKU-171",2025-12-01,0,0,1.234
"SKU-171",2025-12-08,0,0,1.219
"SKU-171",2025-12-15,0,0,1.209
"SKU-171",2025-12-22,0,0,1.202
"SKU-171",2025-12-29,0,1,1.2
"SKU-172",2025-01-06,81,0,0.702
"SKU-172",2025-01-13,65,0,0.709
"SKU-172",2025-01-20,83,0,0.719
"SKU-172",2025-01-27,111,0,0.734
"SKU-172",2025-02-03,55,0,0.753
"SKU-172",2025-02-10,62,0,0.775
"SKU-172",2025-02-17,58,0,0.801
"SKU-172",2025-02-24,80,0,0.83
"SKU-172",2025-03-03,69,0,0.861
"SKU-172",2025-03-10,52,0,0.894
"SKU-172",2025-03-17,192,1,0.928
"SKU-172",2025-03-24,73,0,0.964
"SKU-172",2025-03-31,109,0,1
"SKU-172",2025-04-07,72,0,1.036
"SKU-172",2025-04-14,86,0,1.072
"SKU-172",2025-04-21,104,0,1.106
"SKU-172",2025-04-28,169,1,1.139
"SKU-172",2025-05-05,123,0,1.17
"SKU-172",2025-05-12,90,0,1.199
"SKU-172",2025-05-19,134,0,1.225
"SKU-172",2025-05-26,117,0,1.247
"SKU-172",2025-06-02,228,1,1.266
"SKU-172",2025-06-09,82,0,1.281
"SKU-172",2025-06-16,118,0,1.291
"SKU-172",2025-06-23,136,0,1.298
"SKU-172",2025-06-30,140,0,1.3
"SKU-172",2025-07-07,140,0,1.298
"SKU-172",2025-07-14,117,0,1.291
"SKU-172",2025-07-21,140,0,1.281
"SKU-172",2025-07-28,123,0,1.266
"SKU-172",2025-08-04,111,0,1.247
"SKU-172",2025-08-11,87,0,1.225
"SKU-172",2025-08-18,150,0,1.199
"SKU-172",2025-08-25,83,0,1.17
"SKU-172",2025-09-01,160,0,1.139
"SKU-172",2025-09-08,146,0,1.106
"SKU-172",2025-09-15,123,0,1.072
"SKU-172",2025-09-22,181,0,1.036
"SKU-172",2025-09-29,85,0,1
"SKU-172",2025-10-06,71,0,0.964
"SKU-172",2025-10-13,81,0,0.928
"SKU-172",2025-10-20,79,0,0.894
"SKU-172",2025-10-27,53,0,0.861
"SKU-172",2025-11-03,91,0,0.83
"SKU-172",2025-11-10,63,0,0.801
"SKU-172",2025-11-17,65,0,0.775
"SKU-172",2025-11-24,57,0,0.753
"SKU-172",2025-12-01,127,0,1.234
"SKU-172",2025-12-08,90,0,1.219
"SKU-172",2025-12-15,95,0,1.209
"SKU-172",2025-12-22,177,1,1.202
"SKU-172",2025-12-29,136,1,1.2
"SKU-173",2025-01-06,0,0,0.702
"SKU-173",2025-01-13,0,0,0.709
"SKU-173",2025-01-20,0,0,0.719
"SKU-173",2025-01-27,0,0,0.734
"SKU-173",2025-02-03,0,0,0.753
"SKU-173",2025-02-10,0,1,0.775
"SKU-173",2025-02-17,0,0,0.801
"SKU-173",2025-02-24,0,0,0.83
"SKU-173",2025-03-03,0,0,0.861
"SKU-173",2025-03-10,0,0,0.894
"SKU-173",2025-03-17,0,0,0.928
"SKU-173",2025-03-24,0,0,0.964
"SKU-173",2025-03-31,60,0,1
"SKU-173",2025-04-07,43,0,1.036
"SKU-173",2025-04-14,77,0,1.072
"SKU-173",2025-04-21,0,0,1.106
"SKU-173",2025-04-28,0,0,1.139
"SKU-173",2025-05-05,0,0,1.17
"SKU-173",2025-05-12,0,0,1.199
"SKU-173",2025-05-19,0,0,1.225
"SKU-173",2025-05-26,68,0,1.247
"SKU-173",2025-06-02,0,0,1.266
"SKU-173",2025-06-09,0,0,1.281
"SKU-173",2025-06-16,0,0,1.291
"SKU-173",2025-06-23,0,0,1.298
"SKU-173",2025-06-30,0,0,1.3
"SKU-173",2025-07-07,0,0,1.298
"SKU-173",2025-07-14,0,0,1.291
"SKU-173",2025-07-21,0,1,1.281
"SKU-173",2025-07-28,186,1,1.266
"SKU-173",2025-08-04,83,0,1.247
"SKU-173",2025-08-11,124,0,1.225
"SKU-173",2025-08-18,0,0,1.199
"SKU-173",2025-08-25,133,0,1.17
"SKU-173",2025-09-01,0,0,1.139
"SKU-173",2025-09-08,52,1,1.106
"SKU-173",2025-09-15,0,0,1.072
"SKU-173",2025-09-22,0,0,1.036
"SKU-173",2025-09-29,0,0,1
"SKU-173",2025-10-06,127,1,0.964
"SKU-173",2025-10-13,0,0,0.928
"SKU-173",2025-10-20,0,0,0.894
"SKU-173",2025-10-27,0,0,0.861
"SKU-173",2025-11-03,0,0,0.83
"SKU-173",2025-11-10,0,0,0.801
"SKU-173",2025-11-17,23,0,0.775
"SKU-173",2025-11-24,0,0,0.753
"SKU-173",2025-12-01,0,0,1.234
"SKU-173",2025-12-08,0,0,1.219
"SKU-173",2025-12-15,0,0,1.209
"SKU-173",2025-12-22,0,0,1.202
"SKU-173",2025-12-29,28,0,1.2
"SKU-174",2025-01-06,161,0,0.702
"SKU-174",2025-01-13,317,0,0.709
"SKU-174",2025-01-20,5,0,0.719
"SKU-174",2025-01-27,331,0,0.734
"SKU-174",2025-02-03,0,0,0.753
"SKU-174",2025-02-10,0,0,0.775
"SKU-174",2025-02-17,50,0,0.801
"SKU-174",2025-02-24,0,0,0.83
"SKU-174",2025-03-03,5,0,0.861
"SKU-174",2025-03-10,19,0,0.894
"SKU-174",2025-03-17,0,1,0.928
"SKU-174",2025-03-24,877,0,0.964
"SKU-174",2025-03-31,286,0,1
"SKU-174",2025-04-07,0,0,1.036
"SKU-174",2025-04-14,0,0,1.072
"SKU-174",2025-04-21,0,0,1.106
"SKU-174",2025-04-28,179,1,1.139
"SKU-174",2025-05-05,0,1,1.17
"SKU-174",2025-05-12,518,0,1.199
"SKU-174",2025-05-19,189,0,1.225
"SKU-174",2025-05-26,179,0,1.247
"SKU-174",2025-06-02,199,0,1.266
"SKU-174",2025-06-09,20,0,1.281
"SKU-174",2025-06-16,0,0,1.291
"SKU-174",2025-06-23,112,0,1.298
"SKU-174",2025-06-30,560,0,1.3
"SKU-174",2025-07-07,0,0,1.298
"SKU-174",2025-07-14,149,1,1.291
"SKU-174",2025-07-21,48,0,1.281
"SKU-174",2025-07-28,884,0,1.266
"SKU-174",2025-08-04,536,0,1.247
"SKU-174",2025-08-11,783,0,1.225
"SKU-174",2025-08-18,64,0,1.199
"SKU-174",2025-08-25,477,0,1.17
"SKU-174",2025-09-01,95,0,1.139
"SKU-174",2025-09-08,334,0,1.106
"SKU-174",2025-09-15,0,0,1.072
"SKU-174",2025-09-22,161,1,1.036
"SKU-174",2025-09-29,85,0,1
"SKU-174",2025-10-06,16,0,0.964
"SKU-174",2025-10-13,172,0,0.928
"SKU-174",2025-10-20,968,0,0.894
"SKU-174",2025-10-27,142,0,0.861
"SKU-174",2025-11-03,58,0,0.83
"SKU-174",2025-11-10,0,0,0.801
"SKU-174",2025-11-17,63,0,0.775
"SKU-174",2025-11-24,28,0,0.753
"SKU-174",2025-12-01,450,0,1.234
"SKU-174",2025-12-08,0,0,1.219
"SKU-174",2025-12-15,0,0,1.209
"SKU-174",2025-12-22,18,0,1.202
"SKU-174",2025-12-29,8,0,1.2
"SKU-175",2025-01-06,0,0,0.702
"SKU-175",2025-01-13,14,0,0.709
"SKU-175",2025-01-20,0,0,0.719
"SKU-175",2025-01-27,0,0,0.734
"SKU-175",2025-02-03,0,0,0.753
"SKU-175",2025-02-10,12,0,0.775
"SKU-175",2025-02-17,0,0,0.801
"SKU-175",2025-02-24,0,1,0.83
"SKU-175",2025-03-03,0,0,0.861
"SKU-175",2025-03-10,11,0,0.894
"SKU-175",2025-03-17,107,0,0.928
"SKU-175",2025-03-24,0,0,0.964
"SKU-175",2025-03-31,0,0,1
"SKU-175",2025-04-07,22,0,1.036
"SKU-175",2025-04-14,55,0,1.072
"SKU-175",2025-04-21,20,0,1.106
"SKU-175",2025-04-28,6,0,1.139
"SKU-175",2025-05-05,8,0,1.17
"SKU-175",2025-05-12,0,0,1.199
"SKU-175",2025-05-19,0,0,1.225
"SKU-175",2025-05-26,37,0,1.247
"SKU-175",2025-06-02,0,0,1.266
"SKU-175",2025-06-09,0,0,1.281
"SKU-175",2025-06-16,21,0,1.291
"SKU-175",2025-06-23,0,0,1.298
"SKU-175",2025-06-30,0,0,1.3
"SKU-175",2025-07-07,22,0,1.298
"SKU-175",2025-07-14,0,1,1.291
"SKU-175",2025-07-21,0,0,1.281
"SKU-175",2025-07-28,0,0,1.266
"SKU-175",2025-08-04,0,0,1.247
"SKU-175",2025-08-11,0,0,1.225
"SKU-175",2025-08-18,0,0,1.199
"SKU-175",2025-08-25,24,0,1.17
"SKU-175",2025-09-01,0,0,1.139
"SKU-175",2025-09-08,0,0,1.106
"SKU-175",2025-09-15,0,0,1.072
"SKU-175",2025-09-22,0,0,1.036
"SKU-175",2025-09-29,0,0,1
"SKU-175",2025-10-06,0,0,0.964
"SKU-175",2025-10-13,0,0,0.928
"SKU-175",2025-10-20,0,1,0.894
"SKU-175",2025-10-27,0,0,0.861
"SKU-175",2025-11-03,0,1,0.83
"SKU-175",2025-11-10,0,0,0.801
"SKU-175",2025-11-17,0,0,0.775
"SKU-175",2025-11-24,25,0,0.753
"SKU-175",2025-12-01,53,0,1.234
"SKU-175",2025-12-08,12,0,1.219
"SKU-175",2025-12-15,120,0,1.209
"SKU-175",2025-12-22,0,1,1.202
"SKU-175",2025-12-29,0,1,1.2
"SKU-176",2025-01-06,45,0,0.702
"SKU-176",2025-01-13,6,0,0.709
"SKU-176",2025-01-20,185,0,0.719
"SKU-176",2025-01-27,40,0,0.734
"SKU-176",2025-02-03,7,0,0.753
"SKU-176",2025-02-10,34,0,0.775
"SKU-176",2025-02-17,102,1,0.801
"SKU-176",2025-02-24,41,0,0.83
"SKU-176",2025-03-03,17,0,0.861
"SKU-176",2025-03-10,11,0,0.894
"SKU-176",2025-03-17,0,0,0.928
"SKU-176",2025-03-24,28,1,0.964
"SKU-176",2025-03-31,29,0,1
"SKU-176",2025-04-07,54,0,1.036
"SKU-176",2025-04-14,136,0,1.072
"SKU-176",2025-04-21,35,0,1.106
"SKU-176",2025-04-28,59,0,1.139
"SKU-176",2025-05-05,7,0,1.17
"SKU-176",2025-05-12,34,0,1.199
"SKU-176",2025-05-19,24,0,1.225
"SKU-176",2025-05-26,9,0,1.247
"SKU-176",2025-06-02,25,0,1.266
"SKU-176",2025-06-09,13,0,1.281
"SKU-176",2025-06-16,62,0,1.291
"SKU-176",2025-06-23,111,0,1.298
"SKU-176",2025-06-30,123,0,1.3
"SKU-176",2025-07-07,0,0,1.298
"SKU-176",2025-07-14,0,0,1.291
"SKU-176",2025-07-21,85,0,1.281
"SKU-176",2025-07-28,70,0,1.266
"SKU-176",2025-08-04,0,1,1.247
"SKU-176",2025-08-11,55,0,1.225
"SKU-176",2025-08-18,643,0,1.199
"SKU-176",2025-08-25,327,0,1.17
"SKU-176",2025-09-01,245,1,1.139
"SKU-176",2025-09-08,86,0,1.106
"SKU-176",2025-09-15,21,0,1.072
"SKU-176",2025-09-22,287,0,1.036
"SKU-176",2025-09-29,87,0,1
"SKU-176",2025-10-06,1,0,0.964
"SKU-176",2025-10-13,126,1,0.928
"SKU-176",2025-10-20,29,0,0.894
"SKU-176",2025-10-27,96,1,0.861
"SKU-176",2025-11-03,7,0,0.83
"SKU-176",2025-11-10,38,0,0.801
"SKU-176",2025-11-17,75,0,0.775
"SKU-176",2025-11-24,48,0,0.753
"SKU-176",2025-12-01,41,0,1.234
"SKU-176",2025-12-08,44,0,1.219
"SKU-176",2025-12-15,49,0,1.209
"SKU-176",2025-12-22,170,1,1.202
"SKU-176",2025-12-29,121,0,1.2
"SKU-177",2025-01-06,25,0,0.702
"SKU-177",2025-01-13,0,0,0.709
"SKU-177",2025-01-20,35,0,0.719
"SKU-177",2025-01-27,0,0,0.734
"SKU-177",2025-02-03,0,0,0.753
"SKU-177",2025-02-10,0,0,0.775
"SKU-177",2025-02-17,0,1,0.801
"SKU-177",2025-02-24,20,0,0.83
"SKU-177",2025-03-03,0,0,0.861
"SKU-177",2025-03-10,0,1,0.894
"SKU-177",2025-03-17,0,0,0.928
"SKU-177",2025-03-24,37,0,0.964
"SKU-177",2025-03-31,83,0,1
"SKU-177",2025-04-07,17,1,1.036
"SKU-177",2025-04-14,71,0,1.072
"SKU-177",2025-04-21,0,0,1.106
"SKU-177",2025-04-28,18,0,1.139
"SKU-177",2025-05-05,90,0,1.17
"SKU-177",2025-05-12,279,1,1.199
"SKU-177",2025-05-19,0,0,1.225
"SKU-177",2025-05-26,0,0,1.247
"SKU-177",2025-06-02,0,0,1.266
"SKU-177",2025-06-09,0,0,1.281
"SKU-177",2025-06-16,0,0,1.291
"SKU-177",2025-06-23,0,0,1.298
"SKU-177",2025-06-30,103,0,1.3
"SKU-177",2025-07-07,43,0,1.298
"SKU-177",2025-07-14,0,0,1.291
"SKU-177",2025-07-21,0,0,1.281
"SKU-177",2025-07-28,319,0,1.266
"SKU-177",2025-08-04,0,0,1.247
"SKU-177",2025-08-11,0,0,1.225
"SKU-177",2025-08-18,32,0,1.199
"SKU-177",2025-08-25,0,0,1.17
"SKU-177",2025-09-01,316,1,1.139
"SKU-177",2025-09-08,0,1,1.106
"SKU-177",2025-09-15,0,0,1.072
"SKU-177",2025-09-22,0,0,1.036
"SKU-177",2025-09-29,0,0,1
"SKU-177",2025-10-06,126,1,0.964
"SKU-177",2025-10-13,0,0,0.928
"SKU-177",2025-10-20,0,0,0.894
"SKU-177",2025-10-27,31,0,0.861
"SKU-177",2025-11-03,0,0,0.83
"SKU-177",2025-11-10,0,1,0.801
"SKU-177",2025-11-17,34,0,0.775
"SKU-177",2025-11-24,0,0,0.753
"SKU-177",2025-12-01,63,1,1.234
"SKU-177",2025-12-08,35,0,1.219
"SKU-177",2025-12-15,0,1,1.209
"SKU-177",2025-12-22,0,0,1.202
"SKU-177",2025-12-29,16,0,1.2
"SKU-178",2025-01-06,66,0,0.702
"SKU-178",2025-01-13,41,0,0.709
"SKU-178",2025-01-20,6,0,0.719
"SKU-178",2025-01-27,24,0,0.734
"SKU-178",2025-02-03,98,0,0.753
"SKU-178",2025-02-10,43,0,0.775
"SKU-178",2025-02-17,0,0,0.801
"SKU-178",2025-02-24,39,0,0.83
"SKU-178",2025-03-03,208,0,0.861
"SKU-178",2025-03-10,9,0,0.894
"SKU-178",2025-03-17,130,1,0.928
"SKU-178",2025-03-24,31,0,0.964
"SKU-178",2025-03-31,16,0,1
"SKU-178",2025-04-07,77,0,1.036
"SKU-178",2025-04-14,73,0,1.072
"SKU-178",2025-04-21,0,0,1.106
"SKU-178",2025-04-28,19,0,1.139
"SKU-178",2025-05-05,22,0,1.17
"SKU-178",2025-05-12,0,0,1.199
"SKU-178",2025-05-19,24,0,1.225
"SKU-178",2025-05-26,249,1,1.247
"SKU-178",2025-06-02,7,0,1.266
"SKU-178",2025-06-09,39,0,1.281
"SKU-178",2025-06-16,51,0,1.291
"SKU-178",2025-06-23,38,0,1.298
"SKU-178",2025-06-30,8,0,1.3
"SKU-178",2025-07-07,93,0,1.298
"SKU-178",2025-07-14,71,0,1.291
"SKU-178",2025-07-21,149,0,1.281
"SKU-178",2025-07-28,50,0,1.266
"SKU-178",2025-08-04,0,0,1.247
"SKU-178",2025-08-11,13,0,1.225
"SKU-178",2025-08-18,55,0,1.199
"SKU-178",2025-08-25,120,0,1.17
"SKU-178",2025-09-01,37,0,1.139
"SKU-178",2025-09-08,216,1,1.106
"SKU-178",2025-09-15,0,0,1.072
"SKU-178",2025-09-22,33,1,1.036
"SKU-178",2025-09-29,206,1,1
"SKU-178",2025-10-06,16,0,0.964
"SKU-178",2025-10-13,46,0,0.928
"SKU-178",2025-10-20,58,0,0.894
"SKU-178",2025-10-27,0,0,0.861
"SKU-178",2025-11-03,36,0,0.83
"SKU-178",2025-11-10,11,0,0.801
"SKU-178",2025-11-17,21,0,0.775
"SKU-178",2025-11-24,23,0,0.753
"SKU-178",2025-12-01,11,0,1.234
"SKU-178",2025-12-08,136,0,1.219
"SKU-178",2025-12-15,0,0,1.209
"SKU-178",2025-12-22,0,0,1.202
"SKU-178",2025-12-29,19,0,1.2
"SKU-179",2025-01-06,0,0,0.702
"SKU-179",2025-01-13,0,0,0.709
"SKU-179",2025-01-20,0,0,0.719
"SKU-179",2025-01-27,0,0,0.734
"SKU-179",2025-02-03,0,0,0.753
"SKU-179",2025-02-10,23,0,0.775
"SKU-179",2025-02-17,23,0,0.801
"SKU-179",2025-02-24,0,0,0.83
"SKU-179",2025-03-03,0,0,0.861
"SKU-179",2025-03-10,0,0,0.894
"SKU-179",2025-03-17,67,0,0.928
"SKU-179",2025-03-24,0,0,0.964
"SKU-179",2025-03-31,0,0,1
"SKU-179",2025-04-07,184,0,1.036
"SKU-179",2025-04-14,0,0,1.072
"SKU-179",2025-04-21,0,0,1.106
"SKU-179",2025-04-28,44,0,1.139
"SKU-179",2025-05-05,0,0,1.17
"SKU-179",2025-05-12,0,0,1.199
"SKU-179",2025-05-19,67,0,1.225
"SKU-179",2025-05-26,49,1,1.247
"SKU-179",2025-06-02,0,0,1.266
"SKU-179",2025-06-09,0,0,1.281
"SKU-179",2025-06-16,0,0,1.291
"SKU-179",2025-06-23,0,0,1.298
"SKU-179",2025-06-30,0,1,1.3
"SKU-179",2025-07-07,35,0,1.298
"SKU-179",2025-07-14,63,0,1.291
"SKU-179",2025-07-21,0,0,1.281
"SKU-179",2025-07-28,74,0,1.266
"SKU-179",2025-08-04,0,0,1.247
"SKU-179",2025-08-11,28,0,1.225
"SKU-179",2025-08-18,0,0,1.199
"SKU-179",2025-08-25,0,0,1.17
"SKU-179",2025-09-01,0,0,1.139
"SKU-179",2025-09-08,0,0,1.106
"SKU-179",2025-09-15,0,0,1.072
"SKU-179",2025-09-22,81,1,1.036
"SKU-179",2025-09-29,108,0,1
"SKU-179",2025-10-06,0,0,0.964
"SKU-179",2025-10-13,65,1,0.928
"SKU-179",2025-10-20,0,0,0.894
"SKU-179",2025-10-27,0,0,0.861
"SKU-179",2025-11-03,0,1,0.83
"SKU-179",2025-11-10,29,0,0.801
"SKU-179",2025-11-17,0,0,0.775
"SKU-179",2025-11-24,0,0,0.753
"SKU-179",2025-12-01,0,0,1.234
"SKU-179",2025-12-08,0,0,1.219
"SKU-179",2025-12-15,0,0,1.209
"SKU-179",2025-12-22,65,0,1.202
"SKU-179",2025-12-29,0,1,1.2
